method,instance_id,alpha_t,alpha_c,makespan_mean,makespan_std,cost_mean,cost_std,n_seeds,cid,makespan_norm,cost_norm,score,rank
HCMAGRL,M4_A5_R4_J2,0.5,0.5,849.9666666666666,58.09031081450946,216.0,13.416407864998735,20,C7,0.1284300213005887,0.11544461778471132,0.12193731954265001,2.0
HCMAGRL,M4_A5_R4_J2,0.75,0.25,816.9583333333333,21.28076548275849,210.85,17.21772342674838,20,C7,0.09809449737507259,0.055504587155963146,0.08744701982029522,2.0
HCMAGRL,M4_A5_R4_J2,1.0,0.0,822.95,5.56358776078265,312.0,0.0,20,C7,0.0,0.8733862959285005,0.0,1.0
HCMAGRL,M4_A5_R6_J3,0.0,1.0,1794.125,83.91280762568778,141.55,53.496163167877846,20,C8,0.3410010923343832,0.09813542688910704,0.09813542688910704,2.0
HCMAGRL,M4_A5_R6_J3,0.25,0.75,1438.2833333333335,46.25056029374518,125.2,34.472872630061175,20,C8,0.0,0.0,0.0,1.0
HCMAGRL,M4_A5_R6_J3,0.5,0.5,1494.6833333333334,88.29934632489372,233.9,55.41413462095636,20,C8,0.11879362778311747,0.5611982213901241,0.33999592458662076,4.0
HCMAGRL,M4_A5_R6_J3,0.75,0.25,1462.75,60.52256599114105,184.05,55.054494534243545,20,C8,0.06934143063367984,0.04650640305549325,0.0636326737391332,2.0
HCMAGRL,M4_A5_R6_J3,1.0,0.0,1418.7500000000002,32.24143659823689,234.5,35.68650046991823,20,C8,0.0,0.105366190695532,0.0,1.0
HCMAGRL,M4_A5_R8_J4,0.0,1.0,3515.4666666666662,167.4285707870359,646.55,151.6014425011222,20,C9,0.18064271255060618,0.33244325767690247,0.33244325767690247,2.0
HCMAGRL,M4_A5_R8_J4,0.25,0.75,3043.5166666666664,111.63954763653969,639.55,165.60875739620712,20,C9,0.0,0.46187579572782556,0.3464068467958692,3.0
HCMAGRL,M4_A5_R8_J4,0.5,0.5,2985.2166666666662,121.89754709715898,532.85,119.59945211985053,20,C9,0.0,0.0,0.0,1.0
HCMAGRL,M4_A5_R8_J4,0.75,0.25,3150.9083333333333,97.90030247729683,706.0,90.27443538571998,20,C9,0.14134504784513338,0.40328344873799415,0.20682964806834858,4.0
HCMAGRL,M4_A5_R8_J4,1.0,0.0,3093.3,58.154779361399875,730.8,96.95012282503554,20,C9,0.04953669737235449,0.44400108823796136,0.04953669737235449,2.0
HCMAGRL,M8_A10_R4_J2,0.0,1.0,675.9,40.67674594677789,487.8,105.6536546307893,20,C16,0.0,0.10649350649350643,0.10649350649350643,3.0
HCMAGRL,M8_A10_R4_J2,0.25,0.75,593.4416666666667,29.844003531423617,459.9,84.18832273071203,20,C16,0.04186146257773962,0.06479217603911966,0.05905949767377465,2.0
HCMAGRL,M8_A10_R4_J2,0.5,0.5,600.8166666666667,51.174735063036046,492.5,118.69310271274801,20,C16,0.16872277336457148,0.38980850373255443,0.27926563854856296,3.0
HCMAGRL,M8_A10_R4_J2,0.75,0.25,513.35,14.507902665998346,410.7,27.07902664813724,20,C16,0.0,0.03180109858340561,0.007950274645851402,1.0
HCMAGRL,M8_A10_R4_J2,1.0,0.0,539.1833333333333,19.90811495183995,638.85,37.43243035264024,20,C16,0.0,0.26224200728450037,0.0,1.0
HCMAGRL,M8_A10_R6_J3,0.0,1.0,1180.8666666666666,201.93636163912333,480.05,151.76556540304284,20,C17,0.448222740762556,0.3606335454176255,0.3606335454176255,4.0
HCMAGRL,M8_A10_R6_J3,0.25,0.75,809.225,35.464638306000516,302.5,48.77930967768589,20,C17,0.0,0.0,0.0,1.0
HCMAGRL,M8_A10_R6_J3,0.5,0.5,806.675,70.23603636377538,311.55,25.549693581435832,20,C17,0.0,0.02522741055184969,0.012613705275924845,1.0
HCMAGRL,M8_A10_R6_J3,0.75,0.25,858.9916666666666,28.695389272443688,385.85,53.46152084000526,20,C17,0.056658994253311404,0.20356263916559247,0.09338490548138167,3.0
HCMAGRL,M8_A10_R6_J3,1.0,0.0,884.0833333333334,28.782025133062348,651.15,82.44824532938672,20,C17,0.0,0.6567164179104473,0.0,1.0
HCMAGRL,M8_A10_R8_J4,0.0,1.0,2345.0333333333333,124.2501909114045,985.55,234.97961277747612,20,C18,0.3234189875365442,0.1779121578612348,0.1779121578612348,4.0
HCMAGRL,M8_A10_R8_J4,0.25,0.75,2130.7833333333333,107.85073478726073,966.7,277.3134460649556,20,C18,0.13009715341624106,0.25139786825091737,0.2210726895422483,5.0
HCMAGRL,M8_A10_R8_J4,0.5,0.5,2031.0166666666664,53.215629436982844,908.1,130.9836872125284,20,C18,0.16613464755617843,0.19532395482464834,0.1807293011904134,2.0
HCMAGRL,M8_A10_R8_J4,0.75,0.25,1998.95,105.97844175566591,851.65,140.03167874674494,20,C18,0.0,0.021199586349534606,0.005299896587383651,1.0
HCMAGRL,M8_A10_R8_J4,1.0,0.0,2033.9333333333332,116.74823464360252,1186.7,208.27312533508035,20,C18,0.0,0.1846856414613425,0.0,1.0
HCMAGRL,M8_A6_R4_J2,0.0,1.0,1158.9,40.95813009712026,387.3,28.56221279943135,20,C10,0.016054227613271483,0.0811303555150413,0.0811303555150413,4.0
HCMAGRL,M8_A6_R4_J2,0.25,0.75,1152.0166666666667,40.846378152623736,380.5,20.124611797498105,20,C10,0.08251561106155192,0.03122831367106176,0.0440501380186843,5.0
HCMAGRL,M8_A6_R4_J2,0.5,0.5,1128.05,0.998683343734457,377.75,7.826237921249264,20,C10,0.0,0.010992462311557786,0.005496231155778893,2.0
HCMAGRL,M8_A6_R4_J2,0.75,0.25,1129.0,0.0,404.0,14.363696929192157,20,C10,0.0,0.1824183460736623,0.04560458651841558,2.0
HCMAGRL,M8_A6_R4_J2,1.0,0.0,1127.85,0.6708203932499938,514.8,55.93285448219423,20,C10,0.0,0.26380165289256186,0.0,1.5
HCMAGRL,M8_A6_R6_J3,0.0,1.0,1971.0916666666665,131.00848679040257,420.65,55.22230194023919,20,C11,0.0,0.01939815966177557,0.01939815966177557,2.0
HCMAGRL,M8_A6_R6_J3,0.25,0.75,2192.825,144.73792079608654,444.0,49.53892674612456,20,C11,0.7834240541632201,0.147329650092081,0.3063532511098658,4.0
HCMAGRL,M8_A6_R6_J3,0.5,0.5,2041.575,105.85631709265655,417.25,12.822164198638315,20,C11,0.5553503580024528,0.02781456953642384,0.2915824637694383,3.0
HCMAGRL,M8_A6_R6_J3,0.75,0.25,2245.3166666666666,251.9526485959277,661.45,202.99195602418908,20,C11,0.8488534721092864,1.0,0.8866401040819648,6.0
HCMAGRL,M8_A6_R6_J3,1.0,0.0,1745.0666666666664,48.05331468932793,531.35,60.816613900444914,20,C11,0.0058185018580089055,0.3868784936746102,0.0058185018580089055,2.0
HCMAGRL,M8_A6_R8_J4,0.0,1.0,4150.900000000001,168.0844034009897,318.35,81.09855927073843,20,C12,1.0,0.3100840336134455,0.3100840336134455,5.0
HCMAGRL,M8_A6_R8_J4,0.25,0.75,3770.9916666666663,97.58378428888857,279.4,43.25493583030971,20,C12,0.31892705289496176,0.06489994591671173,0.12840672266127423,3.0
HCMAGRL,M8_A6_R8_J4,0.5,0.5,3726.5166666666673,144.62120212909025,255.5,10.77277269689412,20,C12,0.4597183559849365,0.011935208866155157,0.23582678242554583,5.0
HCMAGRL,M8_A6_R8_J4,0.75,0.25,3096.2583333333337,114.88770865247172,217.0,0.0,20,C12,0.0,0.0,0.0,1.0
HCMAGRL,M8_A6_R8_J4,1.0,0.0,2889.7,85.16647955484618,224.9,24.736293386971212,20,C12,0.06558343308885602,0.02250071204784963,0.06558343308885602,2.0
HCMAGRL,M8_A8_R4_J2,0.0,1.0,664.5333333333334,27.85318653224438,576.5,81.82169317292457,20,C13,0.12898221508116803,0.0,0.0,1.0
HCMAGRL,M8_A8_R4_J2,0.25,0.75,650.5,102.88766371644967,637.7,91.92164855834675,20,C13,0.09711762226742154,0.38123293576663325,0.3102041073918303,3.0
HCMAGRL,M8_A8_R4_J2,0.5,0.5,603.6333333333334,11.199624053840795,613.25,175.42155991841636,20,C13,0.0,0.20233288470165986,0.10116644235082993,4.0
HCMAGRL,M8_A8_R4_J2,0.75,0.25,602.4333333333334,9.109855854194945,616.4,176.1848311769265,20,C13,0.01378448232173919,0.0515026811323107,0.02321403202438207,1.0
HCMAGRL,M8_A8_R4_J2,1.0,0.0,603.1583333333334,49.56124673938874,992.65,219.65937146792575,20,C13,0.026853809307179788,0.11989100817438687,0.026853809307179788,5.0
HCMAGRL,M8_A8_R6_J3,0.0,1.0,2660.6749999999997,83.55761879023807,502.6,59.952964019611635,20,C14,0.9309990733087894,0.44312026002166865,0.44312026002166865,2.0
HCMAGRL,M8_A8_R6_J3,0.25,0.75,2625.1333333333328,58.18355709123901,489.4,121.38386262293335,20,C14,0.9235556758219455,0.04487346725802225,0.26454401939900307,4.0
HCMAGRL,M8_A8_R6_J3,0.5,0.5,2502.408333333333,214.67994997449716,625.8,101.29041103885922,20,C14,0.6168168904694743,0.6641630901287551,0.6404899902991147,6.0
HCMAGRL,M8_A8_R6_J3,0.75,0.25,2436.783333333333,202.36190222886373,542.15,90.48889143803349,20,C14,0.613433657551844,0.5934632104331025,0.6084410457721586,6.0
HCMAGRL,M8_A8_R6_J3,1.0,0.0,2017.0833333333333,23.79932551012402,932.9,102.41448293961881,20,C14,0.029075863632499446,1.0,0.029075863632499446,2.0
HCMAGRL,M8_A8_R8_J4,0.0,1.0,2515.958333333333,122.18049244424466,991.35,201.49710067131826,20,C15,0.6097884084636612,0.0,0.0,1.0
HCMAGRL,M8_A8_R8_J4,0.25,0.75,2506.758333333333,114.65834673763702,1126.65,189.8789850072104,20,C15,0.6533737680060655,0.10239979896971986,0.2401432912288063,3.0
HCMAGRL,M8_A8_R8_J4,0.5,0.5,2456.9916666666663,110.76432325896968,1114.4,135.94480304036713,20,C15,0.39599945938640313,0.07225839397421212,0.23412892668030763,2.0
HCMAGRL,M8_A8_R8_J4,0.75,0.25,2325.925,133.1439825990615,1014.65,249.25917076514216,20,C15,0.0,0.003787878787878671,0.0009469696969696677,1.0
HCMAGRL,M8_A8_R8_J4,1.0,0.0,2156.858333333333,70.27636079055978,1217.75,118.98468499415333,20,C15,0.010834188855638487,0.29771802582699475,0.010834188855638487,2.0
SAC,M12_A12_R4_J2,0.0,1.0,654.4583333333334,78.26065824317459,755.6,134.59154583600827,20,C22,0.6856665738936826,0.9683064359323353,0.9683064359323353,7.0
SAC,M12_A12_R4_J2,0.25,0.75,722.75,179.44205681608193,836.4,143.10555544771836,20,C22,1.0,1.0,1.0,9.0
SAC,M12_A12_R4_J2,0.5,0.5,689.7166666666667,116.43685511070012,874.95,154.58619636068147,20,C22,1.0,1.0,1.0,9.0
SAC,M12_A12_R4_J2,0.75,0.25,766.875,187.56405436091455,999.1,143.75121052121887,20,C22,1.0,1.0,1.0,9.0
SAC,M12_A12_R4_J2,1.0,0.0,722.625,183.08487849606297,944.75,167.69077902025816,20,C22,0.7329580720416069,0.40919977458439005,0.7329580720416069,8.0
SAC,M12_A12_R6_J3,0.0,1.0,1063.8250000000003,92.67916858428167,1377.4,217.2901044081028,20,C23,0.5489209621993134,0.5273564847625799,0.5273564847625799,6.0
SAC,M12_A12_R6_J3,0.25,0.75,1071.6166666666668,112.42346454418211,1812.35,298.82053670705886,20,C23,0.5580259250006941,1.0,0.8895064812501735,7.0
SAC,M12_A12_R6_J3,0.5,0.5,1151.275,138.659521102583,1922.5,284.6211702005243,20,C23,0.8847539742619234,1.0,0.9423769871309617,9.0
SAC,M12_A12_R6_J3,0.75,0.25,1095.9666666666667,109.32082459466945,1863.85,273.5546274705042,20,C23,0.6890103914934749,1.0,0.7667577936201062,7.0
SAC,M12_A12_R6_J3,1.0,0.0,1019.7166666666668,88.2425733667484,1508.55,223.5407592646844,20,C23,0.610633841945549,0.5081790514836418,0.610633841945549,6.0
SAC,M12_A12_R8_J4,0.0,1.0,1645.325,73.43345388256499,1455.95,246.52137197838502,20,C24,0.16150788871492272,0.7466008661496627,0.7466008661496627,6.0
SAC,M12_A12_R8_J4,0.25,0.75,1670.6416666666669,90.03159411338035,1957.7,324.07651793007807,20,C24,0.3529485257371324,1.0,0.8382371314342831,9.0
SAC,M12_A12_R8_J4,0.5,0.5,1710.0583333333332,113.56742175300856,1914.0,251.41996738524966,20,C24,0.4890189434775905,1.0,0.7445094717387952,8.0
SAC,M12_A12_R8_J4,0.75,0.25,1765.0,81.76052608521422,2009.55,226.0774145473649,20,C24,0.8609099047774071,1.0,0.8956824285830554,9.0
SAC,M12_A12_R8_J4,1.0,0.0,1651.7833333333335,119.04536336208855,1608.95,221.79541901206352,20,C24,0.6926900823078808,0.7816416810027035,0.6926900823078808,6.0
SAC,M12_A15_R4_J2,0.0,1.0,753.5333333333333,51.51737343927651,1097.15,137.1569500512767,20,C25,1.0,1.0,1.0,9.0
SAC,M12_A15_R4_J2,0.25,0.75,723.9583333333333,65.87077272076293,1101.1,141.5042867120807,20,C25,1.0,1.0,1.0,9.0
SAC,M12_A15_R4_J2,0.5,0.5,738.975,81.11361743103645,1091.0,105.02931921485951,20,C25,0.9311382249707509,1.0,0.9655691124853755,9.0
SAC,M12_A15_R4_J2,0.75,0.25,739.1333333333333,84.26391984197332,1106.6,189.4725087682838,20,C25,0.9997499374843714,1.0,0.9998124531132785,9.0
SAC,M12_A15_R4_J2,1.0,0.0,735.6666666666666,88.56257905773029,1137.9,138.2503069378909,20,C25,1.0,0.782599646165054,1.0,9.0
SAC,M12_A15_R6_J3,0.0,1.0,845.0333333333334,66.52198335141435,1259.6,202.66965602596807,20,C26,0.8886142213174361,0.8561777777777776,0.8561777777777776,6.0
SAC,M12_A15_R6_J3,0.25,0.75,863.225,49.32356099868141,1324.85,219.0823625464801,20,C26,1.0,0.9738835725677828,0.9804126794258371,9.0
SAC,M12_A15_R6_J3,0.5,0.5,845.1916666666666,50.88527041899295,1417.35,178.97699793401856,20,C26,0.8318699186991865,1.0,0.9159349593495932,8.0
SAC,M12_A15_R6_J3,0.75,0.25,866.05,72.2701458183681,1514.45,263.09663523824133,20,C26,1.0,0.5800631483987371,0.8950157870996842,9.0
SAC,M12_A15_R6_J3,1.0,0.0,835.5166666666667,76.63757838718962,1484.0,252.08436348926818,20,C26,0.8614992530099301,0.8389242745930645,0.8614992530099301,8.0
SAC,M12_A15_R8_J4,0.0,1.0,1898.6499999999996,171.41717434615106,2298.35,478.73421645000485,20,C27,0.037982210549788134,0.28920733334702003,0.28920733334702003,7.0
SAC,M12_A15_R8_J4,0.25,0.75,2293.375,353.31755954115386,2924.3,578.2769414844687,20,C27,0.22537413636325007,0.5300559800959659,0.4538855191627869,8.0
SAC,M12_A15_R8_J4,0.5,0.5,2096.208333333333,269.65184871894326,2814.0,336.75979257437615,20,C27,0.09994682904445228,0.455327811032509,0.27763732003848063,8.0
SAC,M12_A15_R8_J4,0.75,0.25,2201.7,315.8875669771767,3091.8,316.9216406555247,20,C27,0.20566613508343262,0.5537693416833451,0.29269193673341076,8.0
SAC,M12_A15_R8_J4,1.0,0.0,1959.2083333333333,201.44576037073867,2192.2,332.07285186743053,20,C27,0.19554269442210595,0.05776650865395216,0.19554269442210595,6.0
SAC,M12_A9_R4_J2,0.0,1.0,657.825,81.14886823480332,1090.35,230.88349192201954,20,C19,0.7369122485527472,0.9363465903483668,0.9363465903483668,7.0
SAC,M12_A9_R4_J2,0.25,0.75,646.0,81.2984538382572,1170.4,206.44596591385664,20,C19,0.8795131662293008,1.0,0.9698782915573252,9.0
SAC,M12_A9_R4_J2,0.5,0.5,675.7666666666667,85.69034077959995,1225.7,162.1000665605889,20,C19,1.0,1.0,1.0,9.0
SAC,M12_A9_R4_J2,0.75,0.25,680.9583333333333,68.36295624495554,1220.45,240.97444175461297,20,C19,1.0,1.0,1.0,9.0
SAC,M12_A9_R4_J2,1.0,0.0,707.225,88.84340114437641,1392.75,209.8791318830912,20,C19,1.0,0.9249319902948313,1.0,9.0
SAC,M12_A9_R6_J3,0.0,1.0,887.4,46.30847496734447,1463.9,234.79709045090516,20,C20,0.8778600686830236,0.8991448815050087,0.8991448815050087,8.0
SAC,M12_A9_R6_J3,0.25,0.75,878.3416666666666,71.32493955780106,1598.25,376.6707168700115,20,C20,1.0,1.0,1.0,9.0
SAC,M12_A9_R6_J3,0.5,0.5,890.9083333333334,73.02413834275451,1615.85,223.16391780600716,20,C20,1.0,1.0,1.0,9.0
SAC,M12_A9_R6_J3,0.75,0.25,888.0666666666666,76.1083484366491,1630.75,314.24410139755673,20,C20,1.0,1.0,1.0,9.0
SAC,M12_A9_R6_J3,1.0,0.0,922.55,59.169473617627645,1787.2,253.45727346770738,20,C20,0.9831271417784746,0.8090796019900498,0.9831271417784746,7.0
SAC,M12_A9_R8_J4,0.0,1.0,1727.65,196.42454542847665,1332.95,236.62706056043905,20,C21,0.3750096622091684,0.40867924528301885,0.40867924528301885,6.0
SAC,M12_A9_R8_J4,0.25,0.75,1814.0916666666665,227.0101981054148,1491.7,289.8598754026176,20,C21,0.5143070725528469,0.6568133211121298,0.621186758972309,7.0
SAC,M12_A9_R8_J4,0.5,0.5,1834.725,150.88829835965203,1597.75,237.52005455495637,20,C21,0.7169100970697633,0.7382387740154375,0.7275744355426004,8.0
SAC,M12_A9_R8_J4,0.75,0.25,1829.675,185.38202593815743,1860.8,296.7292936064967,20,C21,0.6898345153664304,1.0,0.7673758865248228,8.0
SAC,M12_A9_R8_J4,1.0,0.0,1812.4,197.81852248022017,1512.75,276.06327935914675,20,C21,0.7063344907797595,0.5111520215251717,0.7063344907797595,6.0
SAC,M4_A3_R4_J2,0.0,1.0,1083.9416666666668,58.482247893813344,425.25,72.71347880551446,20,C1,0.712027278363299,0.8088821408236856,0.8088821408236856,8.0
SAC,M4_A3_R4_J2,0.25,0.75,1072.3583333333333,73.17133772005734,407.15,106.14105560154623,20,C1,0.7497751798561149,0.789290547071332,0.7794117052675277,8.0
SAC,M4_A3_R4_J2,0.5,0.5,1094.1166666666666,44.42185793039622,431.3,94.47645209257172,20,C1,0.9585907002025991,0.9389135489325724,0.9487521245675857,8.0
SAC,M4_A3_R4_J2,0.75,0.25,1086.85,66.2867883072756,415.25,117.68775592531638,20,C1,1.0,0.9319429198682766,0.9829857299670691,8.0
SAC,M4_A3_R4_J2,1.0,0.0,1097.2916666666667,71.56032246616832,470.85,118.35018288736897,20,C1,0.8933327678344223,1.0,0.8933327678344223,8.0
SAC,M4_A3_R6_J3,0.0,1.0,2172.833333333333,166.7372394444141,341.1,111.96658336072278,20,C2,1.0,0.2420223787815998,0.2420223787815998,5.0
SAC,M4_A3_R6_J3,0.25,0.75,2114.9,120.87353112371534,344.25,113.16121476157717,20,C2,0.8532990674220745,0.8645858343337336,0.8617641426058188,7.0
SAC,M4_A3_R6_J3,0.5,0.5,2166.833333333333,148.40547230653704,369.55,109.93322135685253,20,C2,0.9768962200292126,0.862674793832915,0.9197855069310639,8.0
SAC,M4_A3_R6_J3,0.75,0.25,2187.925,115.76192390555626,369.5,104.99949874567072,20,C2,0.9813914218169545,0.20827442060613513,0.7881121715142496,8.0
SAC,M4_A3_R6_J3,1.0,0.0,2093.125,132.3124500182223,437.7,93.88856776996195,20,C2,0.8930860416312177,0.479094624331971,0.8930860416312177,8.0
SAC,M4_A3_R8_J4,0.0,1.0,3451.583333333333,142.83422382985117,315.95,109.09217493284727,20,C3,0.6300678112826418,0.36061269146608316,0.36061269146608316,6.0
SAC,M4_A3_R8_J4,0.25,0.75,3564.2666666666664,155.47367163960405,319.55,112.87369513146798,20,C3,0.9907291317169648,0.2828447339847991,0.4598158334178405,6.0
SAC,M4_A3_R8_J4,0.5,0.5,3560.2,115.25687811673701,356.45,105.91082395854991,20,C3,1.0,0.5394358088658607,0.7697179044329303,6.0
SAC,M4_A3_R8_J4,0.75,0.25,3575.0,168.47641999273154,329.45,75.75269666903998,20,C3,1.0,0.3338501291989664,0.8334625322997415,7.0
SAC,M4_A3_R8_J4,1.0,0.0,3556.5916666666662,153.76811427547747,363.35,83.9293405819819,20,C3,0.9584789311408022,0.46532999164578115,0.9584789311408022,8.0
SAC,M4_A4_R4_J2,0.0,1.0,1323.6333333333334,197.70721308354726,240.3,77.36387025642287,20,C4,0.8502559329920888,1.0,1.0,9.0
SAC,M4_A4_R4_J2,0.25,0.75,1259.4083333333333,171.88459574489497,196.0,50.90134937721252,20,C4,0.7196258339146139,0.7222435651171725,0.7215891323165329,6.0
SAC,M4_A4_R4_J2,0.5,0.5,1300.3333333333335,186.15570732164272,236.95,50.50114641741992,20,C4,0.8174306070695394,1.0,0.9087153035347697,7.0
SAC,M4_A4_R4_J2,0.75,0.25,1327.7416666666668,136.314206128333,245.65,61.002394258448234,20,C4,0.857251074624762,1.0,0.8929383059685715,7.0
SAC,M4_A4_R4_J2,1.0,0.0,1297.15,235.6132219356062,249.45,79.69710752196984,20,C4,0.8067862435484691,0.8317811408614666,0.8067862435484691,6.0
SAC,M4_A4_R6_J3,0.0,1.0,2795.4416666666666,294.26993254791495,383.6,85.05069695558983,20,C5,1.0,0.4604696673189824,0.4604696673189824,6.0
SAC,M4_A4_R6_J3,0.25,0.75,2822.65,248.38156190103487,437.8,73.67967655223593,20,C5,1.0,0.6782884310618067,0.758716323296355,7.0
SAC,M4_A4_R6_J3,0.5,0.5,2908.8,305.2616153419385,431.95,81.1661551192497,20,C5,1.0,0.7493157301561745,0.8746578650780872,9.0
SAC,M4_A4_R6_J3,0.75,0.25,2705.2833333333333,213.20558880905352,434.55,118.76933637584196,20,C5,0.954512998604395,0.70372851082831,0.8918168766603738,8.0
SAC,M4_A4_R6_J3,1.0,0.0,2631.8083333333334,130.8894814706251,502.0,98.53505921618377,20,C5,0.9274375281686617,0.528824734919362,0.9274375281686617,8.0
SAC,M4_A4_R8_J4,0.0,1.0,4333.283333333334,286.7501821430361,420.95,62.80083388651861,20,C6,0.6726016527646081,0.48990953375086976,0.48990953375086976,6.0
SAC,M4_A4_R8_J4,0.25,0.75,4380.45,271.5559407329705,520.85,100.3233063125099,20,C6,1.0,0.729375818419904,0.797031863814928,7.0
SAC,M4_A4_R8_J4,0.5,0.5,4461.766666666667,322.78801636487697,493.6,103.2637909739701,20,C6,1.0,0.5510180995475115,0.7755090497737558,8.0
SAC,M4_A4_R8_J4,0.75,0.25,4543.141666666667,353.51425471892054,647.45,216.75464543070228,20,C6,0.4492334642958405,0.1392935050313138,0.3717484744797088,8.0
SAC,M4_A4_R8_J4,1.0,0.0,4369.875,341.1297058930667,563.15,168.5692970108639,20,C6,0.8294616470670769,0.37965745192307687,0.8294616470670769,8.0
SAC,M4_A5_R4_J2,0.0,1.0,1069.2583333333334,105.99484809007184,283.2,43.32447952735024,20,C7,0.591827780865191,1.0,1.0,9.0
SAC,M4_A5_R4_J2,0.25,0.75,1086.3333333333335,112.16033844665345,297.95,45.58216987514214,20,C7,0.7640981897450484,1.0,0.9410245474362621,9.0
SAC,M4_A5_R4_J2,0.5,0.5,1139.8,77.57651570851635,280.25,61.07878863445666,20,C7,1.0,0.7836713468538741,0.891835673426937,9.0
SAC,M4_A5_R4_J2,0.75,0.25,1126.1916666666666,115.30846343510994,313.8,49.245464658927574,20,C7,1.0,1.0,1.0,9.0
SAC,M4_A5_R4_J2,1.0,0.0,1150.275,103.47473736100919,309.4,47.590799641593705,20,C7,1.0,0.8475670307845082,1.0,9.0
SAC,M4_A5_R6_J3,0.0,1.0,1873.6583333333333,129.3051320650599,289.85,124.01539590330158,20,C8,0.6476257790914351,0.8258096172718351,0.8258096172718351,6.0
SAC,M4_A5_R6_J3,0.25,0.75,1845.1083333333331,114.73654382237628,268.7,105.86490895177882,20,C8,0.7818796245875909,0.7256637168141593,0.7397176937575173,5.0
SAC,M4_A5_R6_J3,0.5,0.5,1902.9583333333333,140.39467004552907,327.65,96.57027710974342,20,C8,0.8907867576383091,1.0,0.9453933788191545,7.0
SAC,M4_A5_R6_J3,0.75,0.25,1906.7666666666669,162.89998366593696,335.3,155.5912661599717,20,C8,0.9534405230059579,0.7261289597843182,0.896612632200548,9.0
SAC,M4_A5_R6_J3,1.0,0.0,1902.8416666666667,119.67445455526176,347.9,135.5040881107904,20,C8,0.7403711350717546,0.366536158452326,0.7403711350717546,6.0
SAC,M4_A5_R8_J4,0.0,1.0,3745.6333333333337,215.5190769157567,812.95,189.2790963518937,20,C9,0.8795293522267216,0.9671943543772653,0.9671943543772653,8.0
SAC,M4_A5_R8_J4,0.25,0.75,3644.175,181.3929007150627,814.7,173.62758087960927,20,C9,0.9415076348341767,0.9574197199038055,0.9534416986363983,8.0
SAC,M4_A5_R8_J4,0.5,0.5,3696.9,239.56188935306332,812.7,207.76887462552685,20,C9,0.9541803068053588,1.0,0.9770901534026795,9.0
SAC,M4_A5_R8_J4,0.75,0.25,3735.6666666666665,209.7084651388141,973.15,279.9994877814864,20,C9,1.0,1.0,1.0,9.0
SAC,M4_A5_R8_J4,1.0,0.0,3537.5166666666664,152.52846441284441,777.0,170.89177862027188,20,C9,0.7737833211054036,0.527795411263263,0.7737833211054036,6.0
